,Unnamed: 0.1,Unnamed: 0,env_step,episode,episode_reward,eval_total_time,frame,step,time,env,seed,agent,_step
1307,1307.0,16.0,401000.0,400.0,805.4,2138.2179431915283,401000.0,200500.0,2138.217891931534,finger-spin,848,TCRL,
1308,1308.0,17.0,426000.0,425.0,826.3,2285.4731652736664,426000.0,213000.0,2285.4731130599976,finger-spin,848,TCRL,
1309,1309.0,18.0,451000.0,450.0,829.1,2434.111620903015,451000.0,225500.0,2434.111566543579,finger-spin,848,TCRL,
1310,1310.0,19.0,476000.0,475.0,823.3,2584.330055475235,476000.0,238000.0,2584.330001592636,finger-spin,848,TCRL,
1311,1311.0,20.0,501000.0,500.0,826.2,2735.886890888214,501000.0,250500.0,2735.886833667755,finger-spin,848,TCRL,
1312,1312.0,0.0,1000.0,0.0,0.0,7.996310234069824,1000.0,500.0,7.996222734451294,finger-spin,556,TCRL,
1313,1313.0,1.0,26000.0,25.0,261.5,105.6977789402008,26000.0,13000.0,105.69772553443909,finger-spin,556,TCRL,
1314,1314.0,2.0,51000.0,50.0,662.0,253.89916348457336,51000.0,25500.0,253.8990993499756,finger-spin,556,TCRL,
1315,1315.0,3.0,76000.0,75.0,686.4,402.6261467933655,76000.0,38000.0,402.62608456611633,finger-spin,556,TCRL,
1316,1316.0,4.0,101000.0,100.0,760.1,552.7820689678192,101000.0,50500.0,552.782009601593,finger-spin,556,TCRL,
1317,1317.0,5.0,126000.0,125.0,777.3,706.0725841522217,126000.0,63000.0,706.0725314617157,finger-spin,556,TCRL,
1318,1318.0,6.0,151000.0,150.0,799.1,859.6265034675598,151000.0,75500.0,859.6264472007751,finger-spin,556,TCRL,
1319,1319.0,7.0,176000.0,175.0,810.6,1010.9351680278778,176000.0,88000.0,1010.9351053237916,finger-spin,556,TCRL,
1320,1320.0,8.0,201000.0,200.0,821.2,1165.3191800117493,201000.0,100500.0,1165.3190891742706,finger-spin,556,TCRL,
1321,1321.0,9.0,226000.0,225.0,838.2,1322.8023302555084,226000.0,113000.0,1322.8022713661194,finger-spin,556,TCRL,
1322,1322.0,10.0,251000.0,250.0,851.2,1481.2758905887604,251000.0,125500.0,1481.2758376598358,finger-spin,556,TCRL,
1323,1323.0,11.0,276000.0,275.0,852.5,1641.6312427520752,276000.0,138000.0,1641.6311836242676,finger-spin,556,TCRL,
1324,1324.0,12.0,301000.0,300.0,849.5,1803.1269040107727,301000.0,150500.0,1803.1268513202667,finger-spin,556,TCRL,
1325,1325.0,13.0,326000.0,325.0,846.0,1969.1791129112244,326000.0,163000.0,1969.179054737091,finger-spin,556,TCRL,
1326,1326.0,14.0,351000.0,350.0,858.3,2137.725121974945,351000.0,175500.0,2137.725040912628,finger-spin,556,TCRL,
1327,1327.0,15.0,376000.0,375.0,838.5,2305.3993787765503,376000.0,188000.0,2305.399324655533,finger-spin,556,TCRL,
1328,1328.0,16.0,401000.0,400.0,818.0,2475.471300840378,401000.0,200500.0,2475.471242427826,finger-spin,556,TCRL,
1329,1329.0,17.0,426000.0,425.0,839.9,2643.734310388565,426000.0,213000.0,2643.734254360199,finger-spin,556,TCRL,
1330,1330.0,18.0,451000.0,450.0,862.1,2813.79004240036,451000.0,225500.0,2813.7899889945984,finger-spin,556,TCRL,
1331,1331.0,19.0,476000.0,475.0,858.0,2984.6423683166504,476000.0,238000.0,2984.642308473587,finger-spin,556,TCRL,
1332,1332.0,20.0,501000.0,500.0,849.7,3155.4504134655,501000.0,250500.0,3155.450359106064,finger-spin,556,TCRL,
1333,1333.0,0.0,1000.0,0.0,0.0,7.529491662979126,1000.0,500.0,7.529436111450195,cartpole-swingup_sparse,731,TCRL,
1334,1334.0,1.0,26000.0,25.0,0.5,91.59097385406494,26000.0,13000.0,91.5909264087677,cartpole-swingup_sparse,731,TCRL,
1335,1335.0,2.0,51000.0,50.0,28.1,217.30420088768005,51000.0,25500.0,217.30415225028992,cartpole-swingup_sparse,731,TCRL,
1336,1336.0,3.0,76000.0,75.0,29.8,345.0892684459686,76000.0,38000.0,345.0892198085785,cartpole-swingup_sparse,731,TCRL,
1337,1337.0,4.0,101000.0,100.0,31.5,477.2461693286896,101000.0,50500.0,477.24611353874207,cartpole-swingup_sparse,731,TCRL,
1338,1338.0,5.0,126000.0,125.0,45.6,608.7747755050659,126000.0,63000.0,608.7747192382812,cartpole-swingup_sparse,731,TCRL,
1339,1339.0,6.0,151000.0,150.0,48.2,741.6453683376312,151000.0,75500.0,741.6453096866608,cartpole-swingup_sparse,731,TCRL,
1340,1340.0,7.0,176000.0,175.0,40.1,876.2271108627319,176000.0,88000.0,876.2270560264587,cartpole-swingup_sparse,731,TCRL,
1341,1341.0,8.0,201000.0,200.0,39.5,1012.209013223648,201000.0,100500.0,1012.2089614868164,cartpole-swingup_sparse,731,TCRL,
1342,1342.0,9.0,226000.0,225.0,349.5,1153.3885102272034,226000.0,113000.0,1153.3884603977203,cartpole-swingup_sparse,731,TCRL,
1343,1343.0,10.0,251000.0,250.0,455.5,1292.2509622573853,251000.0,125500.0,1292.2509145736694,cartpole-swingup_sparse,731,TCRL,
1344,1344.0,11.0,276000.0,275.0,420.9,1432.5983393192291,276000.0,138000.0,1432.5982892513275,cartpole-swingup_sparse,731,TCRL,
1345,1345.0,12.0,301000.0,300.0,743.5,1574.456514120102,301000.0,150500.0,1574.4564654827118,cartpole-swingup_sparse,731,TCRL,
1346,1346.0,13.0,326000.0,325.0,721.0,1719.6603908538818,326000.0,163000.0,1719.6603429317474,cartpole-swingup_sparse,731,TCRL,
1347,1347.0,14.0,351000.0,350.0,783.0,1866.3997030258176,351000.0,175500.0,1866.3996541500087,cartpole-swingup_sparse,731,TCRL,
1348,1348.0,15.0,376000.0,375.0,794.9,2012.999368906021,376000.0,188000.0,2012.999319314957,cartpole-swingup_sparse,731,TCRL,
1349,1349.0,16.0,401000.0,400.0,790.3,2160.206336736679,401000.0,200500.0,2160.206288099289,cartpole-swingup_sparse,731,TCRL,
1350,1350.0,17.0,426000.0,425.0,716.3,2309.3838584423065,426000.0,213000.0,2309.383809328079,cartpole-swingup_sparse,731,TCRL,
1351,1351.0,18.0,451000.0,450.0,572.2,2462.026833057404,451000.0,225500.0,2462.026782989502,cartpole-swingup_sparse,731,TCRL,
1352,1352.0,19.0,476000.0,475.0,675.5,2613.11642575264,476000.0,238000.0,2613.116376876831,cartpole-swingup_sparse,731,TCRL,
1353,1353.0,20.0,501000.0,500.0,762.8,2765.506665468216,501000.0,250500.0,2765.506616830826,cartpole-swingup_sparse,731,TCRL,
1354,1354.0,21.0,526000.0,525.0,795.5,2918.944037675857,526000.0,263000.0,2918.943989276886,cartpole-swingup_sparse,731,TCRL,
1355,1355.0,22.0,551000.0,550.0,792.4,3076.7607276439667,551000.0,275500.0,3076.760672807693,cartpole-swingup_sparse,731,TCRL,
1356,1356.0,23.0,576000.0,575.0,800.9,3232.39373254776,576000.0,288000.0,3232.393679857254,cartpole-swingup_sparse,731,TCRL,
1357,1357.0,24.0,601000.0,600.0,797.3,3389.202971458435,601000.0,300500.0,3389.2029237747192,cartpole-swingup_sparse,731,TCRL,
1358,1358.0,25.0,626000.0,625.0,776.4,3546.8480746746063,626000.0,313000.0,3546.848025560379,cartpole-swingup_sparse,731,TCRL,
1359,1359.0,26.0,651000.0,650.0,776.2,3708.700566291809,651000.0,325500.0,3708.700518131256,cartpole-swingup_sparse,731,TCRL,
1360,1360.0,27.0,676000.0,675.0,807.5,3868.965108394623,676000.0,338000.0,3868.96506023407,cartpole-swingup_sparse,731,TCRL,
1361,1361.0,28.0,701000.0,700.0,758.0,4030.314020156861,701000.0,350500.0,4030.31396150589,cartpole-swingup_sparse,731,TCRL,
1362,1362.0,29.0,726000.0,725.0,779.2,4190.752646207809,726000.0,363000.0,4190.752594470978,cartpole-swingup_sparse,731,TCRL,
1363,1363.0,30.0,751000.0,750.0,611.5,4351.873651504517,751000.0,375500.0,4351.873602867127,cartpole-swingup_sparse,731,TCRL,
1364,1364.0,31.0,776000.0,775.0,795.8,4511.5998549461365,776000.0,388000.0,4511.599806785584,cartpole-swingup_sparse,731,TCRL,
1365,1365.0,32.0,801000.0,800.0,803.4,4673.203392744064,801000.0,400500.0,4673.203344583511,cartpole-swingup_sparse,731,TCRL,
1366,1366.0,33.0,826000.0,825.0,755.3,4836.3985247612,826000.0,413000.0,4836.398477315903,cartpole-swingup_sparse,731,TCRL,
1367,1367.0,34.0,851000.0,850.0,804.0,5004.441246271133,851000.0,425500.0,5004.441197156906,cartpole-swingup_sparse,731,TCRL,
1368,1368.0,35.0,876000.0,875.0,806.9,5170.621223688126,876000.0,438000.0,5170.621165513992,cartpole-swingup_sparse,731,TCRL,
1369,1369.0,36.0,901000.0,900.0,791.0,5337.228177785873,901000.0,450500.0,5337.22812128067,cartpole-swingup_sparse,731,TCRL,
1370,1370.0,37.0,926000.0,925.0,634.9,5505.691538095474,926000.0,463000.0,5505.691491127014,cartpole-swingup_sparse,731,TCRL,
1371,1371.0,38.0,951000.0,950.0,795.0,5678.683107614517,951000.0,475500.0,5678.683059453964,cartpole-swingup_sparse,731,TCRL,
1372,1372.0,39.0,976000.0,975.0,801.1,5849.8168342113495,976000.0,488000.0,5849.816782474518,cartpole-swingup_sparse,731,TCRL,
1373,1373.0,40.0,1001000.0,1000.0,784.6,6020.918841362,1001000.0,500500.0,6020.918793916702,cartpole-swingup_sparse,731,TCRL,
1374,1374.0,0.0,1000.0,0.0,0.0,7.916740894317627,1000.0,500.0,7.916675090789795,cartpole-swingup_sparse,530,TCRL,
1375,1375.0,1.0,26000.0,25.0,0.0,91.10930562019348,26000.0,13000.0,91.10925245285034,cartpole-swingup_sparse,530,TCRL,
1376,1376.0,2.0,51000.0,50.0,0.0,218.8277034759521,51000.0,25500.0,218.8276515007019,cartpole-swingup_sparse,530,TCRL,
1377,1377.0,3.0,76000.0,75.0,3.4,345.8222272396088,76000.0,38000.0,345.82217359542847,cartpole-swingup_sparse,530,TCRL,
1378,1378.0,4.0,101000.0,100.0,16.0,474.0254528522492,101000.0,50500.0,474.0254006385803,cartpole-swingup_sparse,530,TCRL,
1379,1379.0,5.0,126000.0,125.0,30.4,603.9819736480713,126000.0,63000.0,603.9819149971008,cartpole-swingup_sparse,530,TCRL,
1380,1380.0,6.0,151000.0,150.0,28.1,735.4170825481415,151000.0,75500.0,735.4170157909393,cartpole-swingup_sparse,530,TCRL,
1381,1381.0,7.0,176000.0,175.0,37.7,872.4566903114319,176000.0,88000.0,872.4566359519958,cartpole-swingup_sparse,530,TCRL,
1382,1382.0,8.0,201000.0,200.0,37.2,1007.611299276352,201000.0,100500.0,1007.611243724823,cartpole-swingup_sparse,530,TCRL,
1383,1383.0,9.0,226000.0,225.0,41.5,1144.1000092029572,226000.0,113000.0,1144.0999562740326,cartpole-swingup_sparse,530,TCRL,
1384,1384.0,10.0,251000.0,250.0,43.1,1281.6687796115875,251000.0,125500.0,1281.668727874756,cartpole-swingup_sparse,530,TCRL,
1385,1385.0,11.0,276000.0,275.0,43.4,1422.4016888141632,276000.0,138000.0,1422.4016280174255,cartpole-swingup_sparse,530,TCRL,
1386,1386.0,12.0,301000.0,300.0,56.3,1566.7689001560211,301000.0,150500.0,1566.7688438892365,cartpole-swingup_sparse,530,TCRL,
1387,1387.0,13.0,326000.0,325.0,94.1,1709.4248368740082,326000.0,163000.0,1709.4247834682465,cartpole-swingup_sparse,530,TCRL,
1388,1388.0,14.0,351000.0,350.0,41.1,1853.2400522232056,351000.0,175500.0,1853.239983797073,cartpole-swingup_sparse,530,TCRL,
1389,1389.0,15.0,376000.0,375.0,508.2,1996.3052978515625,376000.0,188000.0,1996.305243968964,cartpole-swingup_sparse,530,TCRL,
1390,1390.0,16.0,401000.0,400.0,795.9,2141.388391017914,401000.0,200500.0,2141.388331890106,cartpole-swingup_sparse,530,TCRL,
1391,1391.0,17.0,426000.0,425.0,743.9,2285.390421628952,426000.0,213000.0,2285.3903663158417,cartpole-swingup_sparse,530,TCRL,
1392,1392.0,18.0,451000.0,450.0,774.8,2430.7355189323425,451000.0,225500.0,2430.7354645729065,cartpole-swingup_sparse,530,TCRL,
1393,1393.0,19.0,476000.0,475.0,707.6,2577.35866522789,476000.0,238000.0,2577.3586032390594,cartpole-swingup_sparse,530,TCRL,
1394,1394.0,20.0,501000.0,500.0,760.4,2727.179869890213,501000.0,250500.0,2727.179817676544,cartpole-swingup_sparse,530,TCRL,
1395,1395.0,21.0,526000.0,525.0,786.6,2878.440412044525,526000.0,263000.0,2878.440352201462,cartpole-swingup_sparse,530,TCRL,
1396,1396.0,22.0,551000.0,550.0,788.8,3029.0818531513214,551000.0,275500.0,3029.0817987918854,cartpole-swingup_sparse,530,TCRL,
1397,1397.0,23.0,576000.0,575.0,781.0,3180.979902267456,576000.0,288000.0,3180.979846715927,cartpole-swingup_sparse,530,TCRL,
1398,1398.0,24.0,601000.0,600.0,783.4,3335.007261991501,601000.0,300500.0,3335.007207155228,cartpole-swingup_sparse,530,TCRL,
1399,1399.0,25.0,626000.0,625.0,399.2,3492.2772727012634,626000.0,313000.0,3492.277218580246,cartpole-swingup_sparse,530,TCRL,
1400,1400.0,26.0,651000.0,650.0,800.0,3648.685844898224,651000.0,325500.0,3648.685783863068,cartpole-swingup_sparse,530,TCRL,
1401,1401.0,27.0,676000.0,675.0,793.0,3805.227946043015,676000.0,338000.0,3805.2278916835785,cartpole-swingup_sparse,530,TCRL,
1402,1402.0,28.0,701000.0,700.0,665.3,3962.11218047142,701000.0,350500.0,3962.1121258735657,cartpole-swingup_sparse,530,TCRL,
1403,1403.0,29.0,726000.0,725.0,786.3,4123.142287492752,726000.0,363000.0,4123.14223408699,cartpole-swingup_sparse,530,TCRL,
1404,1404.0,30.0,751000.0,750.0,757.0,4282.727122306824,751000.0,375500.0,4282.727070569992,cartpole-swingup_sparse,530,TCRL,
1405,1405.0,31.0,776000.0,775.0,757.2,4444.62044095993,776000.0,388000.0,4444.620381832123,cartpole-swingup_sparse,530,TCRL,
1406,1406.0,32.0,801000.0,800.0,796.4,4607.466707706451,801000.0,400500.0,4607.466654062271,cartpole-swingup_sparse,530,TCRL,
1407,1407.0,33.0,826000.0,825.0,787.7,4774.570282936096,826000.0,413000.0,4774.570228338242,cartpole-swingup_sparse,530,TCRL,
1408,1408.0,34.0,851000.0,850.0,781.0,4940.335701227188,851000.0,425500.0,4940.335642814636,cartpole-swingup_sparse,530,TCRL,
1409,1409.0,35.0,876000.0,875.0,710.7,5107.538690328598,876000.0,438000.0,5107.538636445999,cartpole-swingup_sparse,530,TCRL,
1410,1410.0,36.0,901000.0,900.0,691.0,5276.925410747528,901000.0,450500.0,5276.925357580185,cartpole-swingup_sparse,530,TCRL,
1411,1411.0,37.0,926000.0,925.0,723.1,5448.47854590416,926000.0,463000.0,5448.4784898757935,cartpole-swingup_sparse,530,TCRL,
1412,1412.0,38.0,951000.0,950.0,792.9,5618.982764720917,951000.0,475500.0,5618.9827127456665,cartpole-swingup_sparse,530,TCRL,
1413,1413.0,39.0,976000.0,975.0,789.7,5790.73907160759,976000.0,488000.0,5790.739011287689,cartpole-swingup_sparse,530,TCRL,
1414,1414.0,40.0,1001000.0,1000.0,705.0,5965.708147525787,1001000.0,500500.0,5965.708086967468,cartpole-swingup_sparse,530,TCRL,
1415,1415.0,0.0,1000.0,0.0,10.2,7.735106945037842,1000.0,500.0,7.735045433044434,cartpole-swingup_sparse,300,TCRL,
1416,1416.0,1.0,26000.0,25.0,1.0,90.63751363754272,26000.0,13000.0,90.63746452331544,cartpole-swingup_sparse,300,TCRL,
1417,1417.0,2.0,51000.0,50.0,29.3,215.33812952041623,51000.0,25500.0,215.3380789756775,cartpole-swingup_sparse,300,TCRL,
1418,1418.0,3.0,76000.0,75.0,17.7,342.006023645401,76000.0,38000.0,342.00597524642944,cartpole-swingup_sparse,300,TCRL,
1419,1419.0,4.0,101000.0,100.0,38.3,470.5748190879822,101000.0,50500.0,470.5747621059418,cartpole-swingup_sparse,300,TCRL,
1420,1420.0,5.0,126000.0,125.0,665.3,599.0417838096619,126000.0,63000.0,599.041720867157,cartpole-swingup_sparse,300,TCRL,
1421,1421.0,6.0,151000.0,150.0,725.0,730.3375580310822,151000.0,75500.0,730.3375020027161,cartpole-swingup_sparse,300,TCRL,
1422,1422.0,7.0,176000.0,175.0,707.9,862.5714077949524,176000.0,88000.0,862.5713558197021,cartpole-swingup_sparse,300,TCRL,
1423,1423.0,8.0,201000.0,200.0,717.8,996.93762922287,201000.0,100500.0,996.937572479248,cartpole-swingup_sparse,300,TCRL,
1424,1424.0,9.0,226000.0,225.0,710.7,1132.9699137210846,226000.0,113000.0,1132.9698610305786,cartpole-swingup_sparse,300,TCRL,
1425,1425.0,10.0,251000.0,250.0,710.5,1270.7303647994995,251000.0,125500.0,1270.7303094863892,cartpole-swingup_sparse,300,TCRL,
1426,1426.0,11.0,276000.0,275.0,720.8,1409.724272966385,276000.0,138000.0,1409.7242169380188,cartpole-swingup_sparse,300,TCRL,
1427,1427.0,12.0,301000.0,300.0,725.1,1550.8894991874697,301000.0,150500.0,1550.8894472122192,cartpole-swingup_sparse,300,TCRL,
1428,1428.0,13.0,326000.0,325.0,742.2,1693.8554210662842,326000.0,163000.0,1693.8553686141968,cartpole-swingup_sparse,300,TCRL,
1429,1429.0,14.0,351000.0,350.0,729.3,1838.44311785698,351000.0,175500.0,1838.443066835404,cartpole-swingup_sparse,300,TCRL,
1430,1430.0,15.0,376000.0,375.0,687.9,1984.7770943641665,376000.0,188000.0,1984.7770392894745,cartpole-swingup_sparse,300,TCRL,
1431,1431.0,16.0,401000.0,400.0,724.7,2135.410135746002,401000.0,200500.0,2135.410081386566,cartpole-swingup_sparse,300,TCRL,
1432,1432.0,17.0,426000.0,425.0,727.4,2283.0266785621643,426000.0,213000.0,2283.026626110077,cartpole-swingup_sparse,300,TCRL,
1433,1433.0,18.0,451000.0,450.0,728.0,2429.1065731048584,451000.0,225500.0,2429.106521844864,cartpole-swingup_sparse,300,TCRL,
1434,1434.0,19.0,476000.0,475.0,726.1,2574.889013528824,476000.0,238000.0,2574.8889620304108,cartpole-swingup_sparse,300,TCRL,
1435,1435.0,20.0,501000.0,500.0,724.0,2721.489265203476,501000.0,250500.0,2721.4892132282257,cartpole-swingup_sparse,300,TCRL,
1436,1436.0,21.0,526000.0,525.0,731.9,2870.3445472717285,526000.0,263000.0,2870.344494819641,cartpole-swingup_sparse,300,TCRL,
1437,1437.0,22.0,551000.0,550.0,726.0,3020.706076860428,551000.0,275500.0,3020.706025838852,cartpole-swingup_sparse,300,TCRL,
1438,1438.0,23.0,576000.0,575.0,731.1,3172.5827486515045,576000.0,288000.0,3172.5826959609985,cartpole-swingup_sparse,300,TCRL,
1439,1439.0,24.0,601000.0,600.0,731.0,3325.8599150180817,601000.0,300500.0,3325.859863758087,cartpole-swingup_sparse,300,TCRL,
1440,1440.0,25.0,626000.0,625.0,729.7,3480.004953145981,626000.0,313000.0,3480.0048995018005,cartpole-swingup_sparse,300,TCRL,
1441,1441.0,26.0,651000.0,650.0,730.3,3636.018733739853,651000.0,325500.0,3636.018674612045,cartpole-swingup_sparse,300,TCRL,
1442,1442.0,27.0,676000.0,675.0,732.8,3793.256862163544,676000.0,338000.0,3793.256803274154,cartpole-swingup_sparse,300,TCRL,
1443,1443.0,28.0,701000.0,700.0,733.8,3951.670921087265,701000.0,350500.0,3951.670863866806,cartpole-swingup_sparse,300,TCRL,
1444,1444.0,29.0,726000.0,725.0,723.4,4106.329065322876,726000.0,363000.0,4106.329010725021,cartpole-swingup_sparse,300,TCRL,
1445,1445.0,30.0,751000.0,750.0,731.5,4263.465528011322,751000.0,375500.0,4263.465474367142,cartpole-swingup_sparse,300,TCRL,
1446,1446.0,31.0,776000.0,775.0,730.8,4422.700526952744,776000.0,388000.0,4422.700477838516,cartpole-swingup_sparse,300,TCRL,
1447,1447.0,32.0,801000.0,800.0,697.4,4583.4341406822205,801000.0,400500.0,4583.434088468552,cartpole-swingup_sparse,300,TCRL,
1448,1448.0,33.0,826000.0,825.0,736.5,4745.344563484192,826000.0,413000.0,4745.344514131546,cartpole-swingup_sparse,300,TCRL,
1449,1449.0,34.0,851000.0,850.0,706.0,4908.873415708542,851000.0,425500.0,4908.873361587524,cartpole-swingup_sparse,300,TCRL,
1450,1450.0,35.0,876000.0,875.0,693.4,5078.810235500336,876000.0,438000.0,5078.81018447876,cartpole-swingup_sparse,300,TCRL,
1451,1451.0,36.0,901000.0,900.0,734.1,5244.160011768341,901000.0,450500.0,5244.159962177277,cartpole-swingup_sparse,300,TCRL,
1452,1452.0,37.0,926000.0,925.0,733.5,5411.330166816711,926000.0,463000.0,5411.330111503601,cartpole-swingup_sparse,300,TCRL,
1453,1453.0,38.0,951000.0,950.0,735.7,5579.690032243729,951000.0,475500.0,5579.689980983734,cartpole-swingup_sparse,300,TCRL,
1454,1454.0,39.0,976000.0,975.0,735.7,5750.275497674942,976000.0,488000.0,5750.275447845459,cartpole-swingup_sparse,300,TCRL,
1455,1455.0,40.0,1001000.0,1000.0,733.6,5921.90398311615,1001000.0,500500.0,5921.903931379318,cartpole-swingup_sparse,300,TCRL,
1456,1456.0,0.0,1000.0,0.0,0.0,8.407166481018066,1000.0,500.0,8.407092571258545,cartpole-swingup_sparse,373,TCRL,
1457,1457.0,1.0,26000.0,25.0,0.0,91.07559871673584,26000.0,13000.0,91.07553601264954,cartpole-swingup_sparse,373,TCRL,
1458,1458.0,2.0,51000.0,50.0,0.0,216.0427005290985,51000.0,25500.0,216.0426480770111,cartpole-swingup_sparse,373,TCRL,
1459,1459.0,3.0,76000.0,75.0,0.0,342.44310903549194,76000.0,38000.0,342.4430572986603,cartpole-swingup_sparse,373,TCRL,
1460,1460.0,4.0,101000.0,100.0,0.0,471.9500584602356,101000.0,50500.0,471.9500033855438,cartpole-swingup_sparse,373,TCRL,
1461,1461.0,5.0,126000.0,125.0,0.0,602.9864535331726,126000.0,63000.0,602.9863984584808,cartpole-swingup_sparse,373,TCRL,
1462,1462.0,6.0,151000.0,150.0,0.0,735.7343955039978,151000.0,75500.0,735.734338760376,cartpole-swingup_sparse,373,TCRL,
1463,1463.0,7.0,176000.0,175.0,0.0,869.5601193904877,176000.0,88000.0,869.5600645542145,cartpole-swingup_sparse,373,TCRL,
1464,1464.0,8.0,201000.0,200.0,0.0,1005.2046184539796,201000.0,100500.0,1005.2045645713806,cartpole-swingup_sparse,373,TCRL,
1465,1465.0,9.0,226000.0,225.0,0.0,1141.8237147331238,226000.0,113000.0,1141.8236601352692,cartpole-swingup_sparse,373,TCRL,
1466,1466.0,10.0,251000.0,250.0,0.0,1280.9309196472168,251000.0,125500.0,1280.930864572525,cartpole-swingup_sparse,373,TCRL,
1467,1467.0,11.0,276000.0,275.0,0.0,1421.1295783519745,276000.0,138000.0,1421.1295249462128,cartpole-swingup_sparse,373,TCRL,
1468,1468.0,12.0,301000.0,300.0,0.0,1561.4849305152893,301000.0,150500.0,1561.4848783016205,cartpole-swingup_sparse,373,TCRL,
1469,1469.0,13.0,326000.0,325.0,0.0,1701.637535572052,326000.0,163000.0,1701.6374781131744,cartpole-swingup_sparse,373,TCRL,
1470,1470.0,14.0,351000.0,350.0,0.0,1843.971588850021,351000.0,175500.0,1843.971534490585,cartpole-swingup_sparse,373,TCRL,
1471,1471.0,15.0,376000.0,375.0,0.0,1986.5795695781708,376000.0,188000.0,1986.5795176029203,cartpole-swingup_sparse,373,TCRL,
1472,1472.0,16.0,401000.0,400.0,0.0,2131.0845136642456,401000.0,200500.0,2131.084452867508,cartpole-swingup_sparse,373,TCRL,
1473,1473.0,17.0,426000.0,425.0,0.0,2276.511705160141,426000.0,213000.0,2276.511654138565,cartpole-swingup_sparse,373,TCRL,
1474,1474.0,18.0,451000.0,450.0,0.0,2423.319436788559,451000.0,225500.0,2423.319385290146,cartpole-swingup_sparse,373,TCRL,
1475,1475.0,19.0,476000.0,475.0,55.3,2571.9999029636383,476000.0,238000.0,2571.999851226806,cartpole-swingup_sparse,373,TCRL,
1476,1476.0,20.0,501000.0,500.0,170.0,2720.1607995033264,501000.0,250500.0,2720.160747051239,cartpole-swingup_sparse,373,TCRL,
1477,1477.0,21.0,526000.0,525.0,0.0,2868.864106655121,526000.0,263000.0,2868.864046573639,cartpole-swingup_sparse,373,TCRL,
1478,1478.0,22.0,551000.0,550.0,63.6,3018.442435026169,551000.0,275500.0,3018.4423837661743,cartpole-swingup_sparse,373,TCRL,
1479,1479.0,23.0,576000.0,575.0,63.6,3170.5693066120148,576000.0,288000.0,3170.569253206253,cartpole-swingup_sparse,373,TCRL,
1480,1480.0,24.0,601000.0,600.0,164.8,3323.807952404022,601000.0,300500.0,3323.807899713516,cartpole-swingup_sparse,373,TCRL,
1481,1481.0,25.0,626000.0,625.0,467.6,3478.179980993271,626000.0,313000.0,3478.179929494858,cartpole-swingup_sparse,373,TCRL,
1482,1482.0,26.0,651000.0,650.0,645.9,3634.721262693405,651000.0,325500.0,3634.7212097644806,cartpole-swingup_sparse,373,TCRL,
1483,1483.0,27.0,676000.0,675.0,685.7,3791.87709069252,676000.0,338000.0,3791.877039909363,cartpole-swingup_sparse,373,TCRL,
1484,1484.0,28.0,701000.0,700.0,624.4,3951.1235461235046,701000.0,350500.0,3951.123491287232,cartpole-swingup_sparse,373,TCRL,
1485,1485.0,29.0,726000.0,725.0,687.9,4110.576634407044,726000.0,363000.0,4110.576580762863,cartpole-swingup_sparse,373,TCRL,
1486,1486.0,30.0,751000.0,750.0,663.1,4272.202600479126,751000.0,375500.0,4272.202547550201,cartpole-swingup_sparse,373,TCRL,
1487,1487.0,31.0,776000.0,775.0,657.8,4434.501486301422,776000.0,388000.0,4434.501433372498,cartpole-swingup_sparse,373,TCRL,
1488,1488.0,32.0,801000.0,800.0,672.5,4597.866709947586,801000.0,400500.0,4597.866659879684,cartpole-swingup_sparse,373,TCRL,
1489,1489.0,33.0,826000.0,825.0,631.0,4762.728018283844,826000.0,413000.0,4762.727964639664,cartpole-swingup_sparse,373,TCRL,
1490,1490.0,34.0,851000.0,850.0,789.2,4928.952838182449,851000.0,425500.0,4928.952784776688,cartpole-swingup_sparse,373,TCRL,
1491,1491.0,35.0,876000.0,875.0,788.6,5095.778219938278,876000.0,438000.0,5095.778165578842,cartpole-swingup_sparse,373,TCRL,
1492,1492.0,36.0,901000.0,900.0,804.1,5263.2240245342255,901000.0,450500.0,5263.223964452744,cartpole-swingup_sparse,373,TCRL,
1493,1493.0,37.0,926000.0,925.0,803.9,5432.491952896118,926000.0,463000.0,5432.491894006729,cartpole-swingup_sparse,373,TCRL,
1494,1494.0,38.0,951000.0,950.0,789.7,5602.47451877594,951000.0,475500.0,5602.4744663238525,cartpole-swingup_sparse,373,TCRL,
1495,1495.0,39.0,976000.0,975.0,660.4,5773.981230020523,976000.0,488000.0,5773.981177806854,cartpole-swingup_sparse,373,TCRL,
1496,1496.0,40.0,1001000.0,1000.0,804.2,5946.545560598373,1001000.0,500500.0,5946.54550242424,cartpole-swingup_sparse,373,TCRL,
1497,1497.0,0.0,1000.0,0.0,0.1,7.659199237823486,1000.0,500.0,7.659141778945923,cartpole-swingup_sparse,803,TCRL,
1498,1498.0,1.0,26000.0,25.0,0.0,91.0876808166504,26000.0,13000.0,91.08762764930724,cartpole-swingup_sparse,803,TCRL,
1499,1499.0,2.0,51000.0,50.0,0.0,216.2482013702393,51000.0,25500.0,216.24814915657043,cartpole-swingup_sparse,803,TCRL,
1500,1500.0,3.0,76000.0,75.0,26.7,343.37627387046814,76000.0,38000.0,343.37622117996216,cartpole-swingup_sparse,803,TCRL,
